,0,1,2,3,4,5,6,7,8,9,driverId,date
21,0.79894125,1.283521,1.1114417,0.0,0.7440505,0.25315863,0.0012672696,1.5984807,0.0,0.0,55,2000-06-26
22,1.1405298,1.6030644,0.65162313,0.0,1.1407528,0.3858194,0.23483741,1.7361413,0.0,0.0,55,2001-05-22
23,1.1257219,1.6056682,0.69352365,0.0,0.8375465,0.6455587,0.5098197,1.8814511,0.0,0.0,55,2001-08-20
24,0.9195251,1.1687092,0.10457041,0.17880279,0.0,0.5147314,0.24690393,1.1776881,0.0,0.36435398,55,2001-09-19
25,1.0690463,1.7281383,1.1265022,0.0,1.1732143,0.74779075,0.46642444,2.055029,0.0,0.0,55,2002-06-16
26,0.8351833,1.3561438,0.7410973,0.0,0.52792484,0.4219191,0.28018555,1.6826555,0.0,0.0,55,2002-07-16
27,1.4203652,1.7747271,0.481738,0.24188074,1.0717663,0.7788844,0.67733777,1.9829971,0.0,0.29838204,67,1999-05-03
28,1.5543755,2.0658705,0.76947486,0.0,2.0323212,0.57717365,0.47127277,2.1907241,0.0,0.0,67,1999-06-02
29,1.5292783,2.2602859,1.1631545,0.0,1.999025,0.73879343,0.7415236,2.453237,0.0,0.22109856,83,1985-05-16
30,1.5021557,1.8903116,0.94443095,0.4045264,1.3974837,0.71134424,0.533191,1.918449,0.0,0.6686433,83,1985-09-13
31,0.62649846,1.3373805,1.4183476,0.0,0.7242601,0.45144746,0.02063115,1.6618497,0.0,0.0,83,1986-05-11
32,1.0040553,1.6153507,1.1402173,0.0,0.70180625,0.63006777,0.45728233,1.8129889,0.0,0.3029599,83,1986-10-08
33,1.3166064,1.7551547,1.094358,0.0,1.4588953,0.6634635,0.5234978,2.2413085,0.0,0.0,83,1987-06-05
34,1.3393619,1.8834022,1.1421493,0.0,1.4124861,0.56619257,0.5768635,2.168478,0.0,0.095946215,83,1987-08-04
35,1.4427124,2.1305256,1.3069296,0.0,1.9800264,0.71713984,0.61099046,2.4234855,0.0,0.0,83,1987-10-03
36,1.2307051,1.5406039,0.31851712,0.06554791,0.7772657,0.47692955,0.39667192,1.6348398,0.0,0.21821624,83,1989-06-24
37,1.3733258,1.7876712,0.44114834,0.0,1.314987,0.6669943,0.47732222,1.8907818,0.0,0.11928604,83,1989-08-23
38,1.1750001,1.4938992,0.23052627,0.22695774,0.46758685,0.6002911,0.5103728,1.5965058,0.0,0.35497412,83,1989-10-22
39,1.7768674,2.0896246,0.376927,0.18472914,1.9462408,0.94810516,0.70682126,2.2320254,0.0,0.24384254,83,1991-09-12
40,1.4158891,1.7175338,0.5760531,0.48381883,1.0450625,0.639428,0.5027566,1.7786373,0.0,0.5894155,83,1991-10-12
41,0.0031444712,0.49917307,0.29666626,0.0,0.0,0.0,0.0,0.39956915,0.0,0.0,83,1992-06-08
42,0.13011874,0.3895374,0.025369436,0.0,0.0,0.0,0.0,0.49533585,0.0,0.0,83,1992-07-08
43,0.0,0.00038549528,0.0,0.0,0.0,0.0,0.0,0.069384605,0.0,0.0,83,1992-09-06
44,0.3115617,0.9239107,0.96145225,0.0,0.08065694,0.0,0.0,1.3663094,0.0,0.0,83,1993-09-01
45,0.4382667,1.0767244,0.6811708,0.0,0.0,0.110915646,0.10890709,1.3963388,0.0,0.0,83,1994-06-28
46,0.6864541,0.9670274,0.48485667,0.0,0.046043016,0.24557358,0.051336855,1.344402,0.0,0.0,83,1995-09-21
47,0.92717755,1.1283661,0.17037281,0.817098,0.0,0.38899657,0.18418379,0.80685997,0.09280473,1.199379,83,1996-04-18
48,0.7428664,1.2545046,0.334129,0.0,0.0,0.60826886,0.41815156,1.4874148,0.0,0.0,83,1996-08-16
49,0.2889499,0.82621044,0.7227267,0.0,0.0,0.0,0.0,0.99279034,0.0,0.0,83,1996-09-15
50,1.3463529,0.5223773,0.41037714,2.7970698,0.7454465,1.0793523,0.7094784,0.26356843,0.69685584,2.2832878,91,1990-08-18
51,0.7830148,0.17546622,0.5734582,2.5338497,0.96946895,1.2955085,0.711745,0.0,0.67671716,2.1000133,91,1990-09-17
52,1.6549994,0.97999674,0.0,2.4263284,0.2008408,0.8193103,0.6288593,0.62988746,0.6142913,2.0798018,91,1990-10-17
53,2.004331,1.7164872,0.44326308,1.0806054,1.4289562,0.881588,0.68620634,1.9207178,0.0,0.6447846,91,1992-05-09
54,1.391824,2.0190425,1.1778673,0.0,1.9444716,0.7661394,0.50402385,2.3257449,0.0,0.0,91,1992-06-08
55,1.5385352,1.8739775,0.26120266,0.27675977,1.1813853,1.15942,0.86570853,2.1162508,0.0,0.28739065,91,1992-07-08
56,1.3476542,1.9642208,0.97461575,0.0,1.424715,0.78419435,0.60902226,2.0981405,0.0,0.34497085,91,1992-08-07
57,2.195988,1.3999429,0.11991782,1.9389883,0.9912363,0.7050585,0.43413794,1.2302532,0.0,1.4225525,91,1994-05-29
58,2.1629064,1.8851097,0.3278287,0.8482985,1.9283016,0.86221254,0.6433396,1.9949702,0.0,0.5316085,91,1994-06-28
59,2.275083,1.6597762,0.0,1.5040962,1.6543045,0.46650812,0.38869855,1.5279206,0.0,0.98293006,91,1995-05-24
60,0.42968842,0.78859,0.37083092,0.0,0.0,0.0,0.0,1.0965161,0.0,0.0,118,1978-07-22
61,0.74096626,1.4587088,1.021753,0.0,0.46054596,0.6776708,0.35649273,1.7041508,0.0,0.0,118,1978-08-21
62,0.92307955,1.4924632,1.0479324,0.0,0.5844231,0.94041926,0.48250592,1.8420662,0.0,0.0,118,1979-06-17
63,1.0401455,1.5200973,0.9599618,0.0,0.88124156,0.63540804,0.27027804,1.7079109,0.0,0.050485477,118,1979-07-17
64,1.0449458,1.5956205,0.53124464,0.0,1.0935966,0.5189713,0.39177793,1.9527466,0.0,0.0,118,1979-08-16
65,1.3559766,1.9918181,1.0669246,0.0,1.9774816,0.7680607,0.359,2.146516,0.0,0.0,118,1979-09-15
66,0.4038906,0.87655514,0.2847843,0.0,0.0,0.061569646,0.0,1.150999,0.0,0.0,118,1981-06-06
67,0.1503068,0.49115542,0.1453832,0.0,0.0,0.0,0.0,0.56476814,0.0,0.0,118,1982-08-30
68,1.1731848,0.99924976,0.0,0.24654219,0.0,0.5682715,0.18947516,0.94288427,0.103854604,0.103389844,118,1983-07-26
69,1.219538,1.5546105,0.6902109,0.5774646,0.5355762,0.51308393,0.4057625,1.4416176,0.0,0.9198843,118,1984-05-21
70,1.0782187,1.3888693,0.9725103,0.09634519,0.7534456,0.12872118,0.029440697,1.3897243,0.0,0.37739986,118,1984-06-20
71,1.9606514,1.7340465,0.47179344,1.0111892,1.4648042,0.8095949,0.56372714,1.7548422,0.0,0.81200475,118,1985-09-13
72,1.2670767,1.258205,0.0,0.22566,0.5209529,0.5454067,0.2124676,1.2672794,0.0,0.23830597,118,1985-10-13
73,0.71437705,1.4028132,1.2847245,0.0,0.68149316,0.31529906,0.0,1.442188,0.0,0.057026446,118,1986-05-11
74,1.0937871,1.4997072,0.29098952,0.34824857,0.3140693,0.54064834,0.43151018,1.3771328,0.0,0.74098545,118,1986-10-08
75,1.8596616,1.577034,0.16634624,1.0102425,1.1608105,0.55518585,0.47842303,1.594298,0.0,0.7198841,118,1987-08-04
76,0.58384943,1.1357279,1.4287789,0.0,0.470639,0.0,0.0,1.4927026,0.0,0.0,118,1988-05-30
77,0.0,0.047933497,0.0,0.0,0.0,0.0,0.0,0.15319252,0.0,0.0,118,1989-06-24
78,0.0,0.29099083,0.20659566,0.0,0.0,0.0,0.0,0.2953604,0.0,0.0,118,1989-08-23
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,1990-08-18
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21049131,0.0,0.0,118,1991-09-12
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,1992-05-09
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,1992-09-06
83,0.79471284,0.8831287,0.0,0.23689069,0.0,0.4012163,0.042034216,0.8167112,0.0,0.4015298,118,1993-05-04
84,1.1928132,1.5852711,0.8120631,0.15550888,0.828752,0.459744,0.40627474,1.7528038,0.0,0.30764663,122,1984-06-20
85,0.44804478,0.9214741,0.9322547,0.0,0.0,0.0,0.0,1.2273434,0.0,0.0,122,1985-05-16
86,0.73643225,1.2001482,1.0242178,0.0,0.34858674,0.37001568,0.20219693,1.6573834,0.0,0.0,122,1985-10-13
87,1.2928779,1.3217962,0.111797385,0.49310675,0.39406067,0.45597824,0.3715025,1.3878528,0.0,0.43019897,122,1987-08-04
88,0.37908292,0.8009324,0.58890396,0.0,0.0,0.0,0.0,1.0026394,0.0,0.0,122,1987-10-03
89,0.3502849,0.6963554,0.26937613,0.0,0.0,0.0,0.0,0.84839857,0.0,0.0,122,1988-07-29
90,0.020150427,0.25317565,0.0,0.0,0.0,0.0,0.0,0.30374962,0.0,0.0,122,1988-10-27
91,0.03708432,0.2845714,0.0,0.0,0.0,0.0,0.0,0.40932816,0.0,0.0,122,1989-06-24
92,0.39011335,0.1281521,0.0,0.0,0.0,0.0,0.0,0.49774548,0.0,0.0,122,1989-07-24
93,0.09591307,0.105319984,0.0,0.0,0.0,0.0,0.0,0.29784384,0.0,0.0,122,1989-08-23
94,0.2386538,0.28414103,0.0,0.0,0.0,0.0,0.0,0.39612192,0.0,0.0,122,1990-07-19
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,1990-08-18
96,1.9012803,2.179114,0.9483951,0.66517067,1.9448669,1.1123067,0.9890942,2.5955822,0.0,0.4175784,122,1991-09-12
97,1.8280051,1.9714209,0.78269404,0.6844719,1.7951158,0.6460976,0.5052544,1.9123034,0.0,0.8090407,122,1992-06-08
98,1.8329654,2.383827,1.13026,0.17334555,2.3129892,1.1336972,0.96011674,2.7175634,0.0,0.27816796,155,1984-05-21
99,1.6174558,1.3332835,0.017942814,1.2410214,0.48271894,0.4755006,0.3805811,1.2331727,0.0,1.0109204,155,1986-05-11
100,1.6890944,2.2280283,1.1774863,0.0,2.3041039,1.1258303,0.91786146,2.8744469,0.0,0.0,155,1987-08-04
101,0.86256284,1.1678683,1.2954235,0.0,0.75200284,0.0,0.004191515,1.7916758,0.0,0.0,155,1988-05-30
102,1.0787387,1.6786978,1.2002034,0.0,1.5061313,0.66862935,0.26905558,2.0887794,0.0,0.0,155,1988-07-29
103,0.8911792,1.2947829,0.50964355,0.0,0.1748446,0.5053228,0.27667493,1.3489528,0.0,0.26812005,155,1988-10-27
104,1.5698173,1.3953516,0.0,0.44750887,0.6609368,0.7023555,0.5517206,1.5402536,0.0,0.075160556,155,1989-07-24
105,1.2094611,1.3033829,0.0,0.22410603,0.34083286,0.45528713,0.3232691,1.2885476,0.0,0.25405407,155,1989-10-22
106,0.2702837,0.509088,0.13994114,0.0,0.0,0.0,0.0,0.83939826,0.0,0.0,220,1974-06-13
107,0.4522632,0.80491376,0.3762202,0.0,0.05652553,0.0,0.0,1.0223829,0.0,0.0,220,1974-09-11
108,0.2741994,0.705622,0.7379522,0.0,0.022132887,0.0,0.0,1.2057325,0.0,0.0,220,1975-09-06
109,0.26122984,0.5982127,0.25180805,0.0,0.0,0.0,0.0,0.7577906,0.0,0.0,220,1976-05-03
110,0.4411973,1.0166018,0.71362245,0.0,0.042498235,0.0,0.0,1.3786035,0.0,0.0,220,1977-05-28
111,0.3199523,0.74149925,0.4878866,0.0,0.0,0.0,0.0,0.9339364,0.0,0.0,220,1977-06-27
112,0.6552845,0.9618131,0.0,0.0,0.0,0.2926047,0.14948872,1.2173989,0.0,0.0,220,1977-07-27
113,0.5490247,1.1100223,0.49765792,0.0,0.22528428,0.0,0.0,1.1601187,0.0,0.0,220,1977-08-26
114,0.026992705,0.54023945,0.54573315,0.0,0.0,0.0,0.0,0.8677182,0.0,0.0,220,1978-08-21
115,0.12513427,0.5888197,0.5333512,0.0,0.0,0.0,0.0,0.9703158,0.0,0.0,220,1978-09-20
116,1.3304287,0.65918976,0.30223903,2.5543714,0.71014124,0.8761043,0.62230545,0.36225766,0.6124561,2.1523595,236,1977-06-27
117,1.7045131,1.35232,0.0,1.5893995,0.23075324,0.5402716,0.54202676,1.1316776,0.13126378,1.371347,236,1977-08-26
118,1.268604,1.5876353,0.5719972,0.71322536,0.6378059,0.14708424,0.259212,1.2976626,0.0,1.1237373,238,1978-05-23
119,1.5478733,1.5896796,0.0,0.5299197,0.8033824,0.5998236,0.5910287,1.6270285,0.0,0.40101182,238,1978-06-22
120,1.4742266,1.7970209,0.10518952,0.051487457,1.2306617,0.5879733,0.5780477,1.8844123,0.0,0.18024558,238,1978-08-21
121,1.6463367,1.729822,0.0,0.3501691,1.1442683,0.66162235,0.5899545,1.68861,0.0,0.34469995,312,1974-06-13
122,0.9603182,1.1871821,0.2414183,0.0,0.4318607,0.14432417,0.0,1.0431106,0.0,0.25967985,313,1971-07-29
123,0.38777316,0.8334056,0.7190119,0.0,0.0,0.0,0.0,1.1194248,0.0,0.0,313,1971-08-28
124,2.0452774,1.5085677,0.40549442,1.5176932,1.1704453,0.965734,0.520357,1.5480087,0.0,1.042063,313,1974-09-11
125,1.9202287,1.2460684,0.0,1.3596965,0.90093243,0.21078889,0.15439498,1.1310188,0.0,0.82754534,393,1963-07-11
126,0.4153744,0.9567856,0.88900423,0.0,0.0,0.0,0.0,1.2528597,0.0,0.0,54,1990-08-18
127,0.3151813,0.7381631,0.5431364,0.0,0.0,0.0,0.0,0.8644286,0.0,0.0,54,1990-09-17
128,0.15822618,0.64055455,0.4313485,0.0,0.0,0.0,0.0,0.6969898,0.0,0.0,54,1992-05-09
129,0.12504771,0.49883103,0.16885225,0.0,0.0,0.0,0.0,0.51617175,0.0,0.0,54,1992-07-08
130,0.09537013,0.51511097,0.34133852,0.0,0.0,0.0,0.0,0.72870415,0.0,0.0,54,1992-08-07
131,1.258529,1.2199364,0.11418017,0.3716941,0.46663132,0.28078607,0.17074254,1.2861681,0.0,0.26072314,54,1993-05-04
132,0.6049366,0.92340153,0.5707123,0.0,0.0,0.0,0.0,1.1281861,0.0,0.0,54,1993-08-02
133,0.6702971,0.9026312,0.0,0.0,0.0,0.16516398,0.14861666,1.0314672,0.0,0.0,54,1993-09-01
134,0.0,0.2694271,0.030806903,0.0,0.0,0.0,0.0,0.45308173,0.0,0.0,54,1994-06-28
135,0.050797537,0.492097,0.25590998,0.0,0.0,0.0,0.0,0.46895942,0.0,0.0,54,1994-10-26
136,0.116011955,0.32773608,0.0,0.0,0.0,0.0,0.0,0.4446096,0.0,0.0,54,1995-05-24
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008548605,0.0,0.0,54,1995-06-23
138,0.21003008,0.36044145,0.0,0.0,0.0,0.0,0.0,0.59215766,0.0,0.0,54,1995-09-21
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,1996-04-18
140,0.0,0.21447413,0.05206148,0.0,0.0,0.0,0.0,0.1666055,0.0,0.0,54,1996-06-17
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,1996-08-16
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,1996-09-15
143,0.25859842,0.6236505,0.4284706,0.0,0.0,0.0,0.0,0.9085937,0.0,0.0,54,1997-06-12
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123724295,0.0,0.0,54,1997-09-10
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,1997-10-10
146,1.6677974,2.138057,0.73787874,0.19098459,1.8756878,0.65097106,0.6760091,2.2434175,0.0,0.39878967,54,2000-05-27
147,1.8471267,1.7497774,0.0,0.8665214,1.1640043,1.0424975,0.82743204,1.9250965,0.0,0.52395415,54,2000-07-26
148,1.4847386,2.048102,1.2129878,0.0,1.8325126,0.66079444,0.570768,2.2899067,0.0,0.16158147,54,2001-05-22
149,1.1953259,1.6177697,1.2372476,0.0,1.230452,0.7719673,0.45334122,2.1350877,0.0,0.0,54,2001-07-21
150,0.65850204,1.0601379,0.91625196,0.0,0.29994127,0.0,0.0,1.2823672,0.0,0.0,54,2001-08-20
151,1.6333759,2.0021281,0.07070863,0.059317023,1.4446992,1.1030713,0.9333271,2.2546213,0.0,0.09231095,62,1995-08-22
152,0.81867117,1.3197649,1.1043959,0.0,1.0851727,0.46512613,0.0,1.7882563,0.0,0.0,62,1995-09-21
153,0.9904007,1.5896225,0.56764984,0.0,0.91824263,0.7536806,0.46990773,1.9273496,0.0,0.0,62,1996-06-17
154,1.0042543,1.4895016,1.0187266,0.0,1.0264323,0.818629,0.31668878,1.9270476,0.0,0.0,62,1996-07-17
155,1.1408396,1.7613294,1.0622427,0.0,1.1641337,0.9314668,0.6186835,2.1816697,0.0,0.0,62,1996-08-16
156,0.9682897,1.6152564,1.4516363,0.0,1.3513638,0.56452876,0.3255043,2.206921,0.0,0.0,62,1997-06-12
157,1.2695715,2.0043504,1.0453337,0.0,1.940275,0.8379217,0.49657443,2.3510246,0.0,0.0,62,1997-08-11
158,1.0174096,1.573576,0.8892426,0.0,1.1893502,0.5672969,0.14353761,1.7235433,0.0,0.0,62,1997-10-10
159,0.6410207,1.0952289,1.0171338,0.0,0.596557,0.0,0.0,1.6645737,0.0,0.0,62,1998-06-07
160,1.2492647,1.8100835,0.47068876,0.0,1.1407131,0.94192475,0.65241414,2.0192513,0.0,0.0,62,1998-08-06
161,1.3260673,1.7008091,0.6089723,0.0,1.227861,0.57827824,0.59636796,2.1443143,0.0,0.0,62,1998-09-05
162,0.29856867,0.42667952,0.0,0.0,0.0,0.0,0.0,0.74904674,0.0,0.0,62,1999-08-31
163,0.9199247,1.643164,0.9792422,0.0,0.7994208,0.6110962,0.44300175,1.8541093,0.0,0.0,62,2002-06-16
164,1.1301286,1.902716,1.0554243,0.0,1.211048,0.98381525,0.66561294,2.1468413,0.0,0.029865542,64,1992-05-09
165,1.1762996,1.9630294,1.0221295,0.0,1.2918719,0.7517181,0.5824143,2.0439737,0.0,0.29643524,64,1992-06-08
166,0.8398102,1.3174299,0.14337814,0.0,0.088019945,0.4729886,0.26392728,1.2301873,0.0,0.3327857,64,1992-07-08
167,0.3050948,1.0006429,1.4111814,0.0,0.0,0.0,0.0,1.2931223,0.0,0.0,64,1993-08-02
168,0.46820396,1.3094527,1.2843128,0.0,0.3975574,0.3118941,0.2248908,1.800354,0.0,0.0,64,1993-09-01
169,1.564797,2.064578,0.68271905,0.0,1.6090398,1.1183441,0.8903845,2.3908145,0.0,0.10595193,64,1994-05-29
170,1.4659036,2.0355725,0.7015759,0.0,1.7229737,0.8892993,0.6673217,2.2254107,0.0,0.0,64,1994-06-28
171,1.203624,1.3500719,0.0,0.5955294,0.19032454,0.6317051,0.40041012,1.2340305,0.0,0.74971366,64,1994-10-26
172,0.0,0.32459745,0.1542812,0.0,0.0,0.0,0.0,0.42020774,0.0,0.0,64,1995-06-23
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,1995-07-23
174,0.0,0.11430689,0.0,0.0,0.0,0.0,0.0,0.26093078,0.0,0.0,64,1995-08-22
175,1.3294631,1.5943131,0.0,0.039599713,0.81113166,0.6568401,0.5235291,1.6643261,0.0,0.15509783,64,1999-06-02
176,0.93640727,1.2511283,0.19814757,0.0,0.283428,0.4357409,0.3656205,1.5739267,0.0,0.0,64,1999-08-31
177,1.5054258,1.7830573,0.022095073,0.084180936,1.2865736,0.73208004,0.53825444,1.8251129,0.0,0.2184923,64,2000-04-27
178,1.2174383,1.7829701,1.0867027,0.0,1.2783896,0.58946496,0.40695652,1.9457647,0.0,0.18690261,64,2000-05-27
179,1.6388295,1.6836869,0.0,0.6578497,0.89428204,0.97357774,0.7279499,1.7011794,0.0,0.61683446,64,2000-07-26
180,1.7998091,1.8747685,0.33367494,0.0,1.9724569,0.7187446,0.51322836,2.1330335,0.0,0.0,96,1995-09-21
181,1.1774733,1.559685,0.36687946,0.0,0.8952738,0.6474495,0.36318004,1.6661544,0.0,0.048867553,165,1986-05-11
182,1.8977157,1.9772038,0.3391578,0.47628468,1.8050698,0.9865104,0.840862,2.3652644,0.0,0.10647305,165,1987-06-05
183,1.4455056,2.1317382,1.2651995,0.0,2.3100264,0.7711495,0.6433567,2.7243664,0.0,0.0,165,1987-08-04
184,1.7435868,2.0423155,0.4835166,0.3917165,1.7300578,0.7501842,0.6784941,2.0951118,0.0,0.5121253,165,1988-05-30
185,1.9332931,1.5885395,0.0,1.1273798,1.0200206,1.0221124,0.6759615,1.5836785,0.0,0.82548136,165,1988-07-29
186,1.8724728,1.8491844,0.0,0.90531504,1.2282162,1.111535,0.8901736,1.9562958,0.0,0.6810504,165,1988-10-27
187,2.0692816,2.3580866,0.9144936,0.58650345,2.432379,1.138995,0.96863824,2.7036574,0.0,0.40033066,168,1987-06-05
188,2.2448652,2.5644252,0.3245772,0.8362311,2.2790053,1.5686158,1.4466939,2.869785,0.0,0.6594138,168,1987-08-04
189,1.994723,1.8570127,0.22770412,1.1717597,1.5176628,0.39814782,0.5757507,1.7848768,0.0,0.9684216,189,1983-05-27
190,2.1311047,2.548034,0.65490067,0.6483651,2.4432387,1.2714387,1.1806821,2.772355,0.0,0.63264424,189,1983-09-24
191,1.2251046,0.50194424,0.4646551,2.3246324,0.46865082,0.61650246,0.33763516,0.261554,0.49676138,1.883767,205,1981-05-07
192,1.6618462,0.969719,0.0,2.0614429,0.0,0.4412569,0.2533034,0.6104808,0.4894354,1.7519137,205,1981-06-06
193,1.8857961,1.8852682,0.1731054,0.77071035,1.4834256,0.8457813,0.7820416,2.0556145,0.0,0.5172596,205,1981-09-04
194,1.2481742,1.6399114,0.3771979,0.0,1.1473501,0.7245292,0.32743233,1.6940769,0.0,0.061114628,229,1974-07-13
195,1.2182177,1.7289791,0.29613554,0.0,1.0209864,0.7543166,0.4734166,1.7295055,0.0,0.20651111,229,1974-08-12
196,1.2446234,1.5857731,0.88521713,0.0,1.220204,0.75980276,0.3236331,1.8726165,0.0,0.0,229,1974-09-11
197,1.4450557,1.1631277,0.14863625,0.66764754,0.4350057,0.6260972,0.2671302,1.2301631,0.0,0.44942087,229,1976-05-03
198,1.752868,1.9706451,0.0,0.57976246,1.19558,0.860454,0.97409904,2.0636213,0.0,0.52660185,235,1979-08-16
199,0.5910223,1.3806404,1.2835839,0.0,0.3635438,0.27819535,0.0052667186,1.3246857,0.0,0.3083667,237,1972-06-23
200,0.08093403,0.61910444,0.65212643,0.0,0.0,0.0,0.0,0.7961865,0.0,0.0,237,1972-07-23
201,0.40552226,1.172809,1.4639257,0.0,0.41730005,0.54471695,0.0,1.5847341,0.0,0.0,237,1972-09-21
202,0.0,0.2533426,0.0,0.0,0.0,0.0,0.0,0.19754845,0.0,0.0,237,1973-06-18
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237,1973-07-18
204,0.66481453,1.2247853,0.5168265,0.08711518,0.0,0.20925002,0.15466562,1.0313343,0.0,0.7125799,237,1974-05-14
205,0.12441399,0.5132328,0.25437394,0.0,0.0,0.0,0.0,0.64185494,0.0,0.0,237,1974-06-13
206,0.0,0.3979761,0.33854297,0.0,0.0,0.0,0.0,0.42660424,0.0,0.0,237,1974-07-13
207,0.0,0.0,0.58456504,0.0,0.0,0.0,0.0,0.14897607,0.0,0.0,237,1974-08-12
208,0.0,0.43998468,0.5639546,0.0,0.0,0.0,0.0,0.8502488,0.0,0.0,237,1974-09-11
209,0.35568765,1.0279406,1.3928014,0.0,0.12822285,0.33711442,0.0,1.2826841,0.0,0.0,237,1975-07-08
210,0.8661418,1.5384538,0.5262745,0.0,0.2535001,0.74882746,0.620724,1.7130132,0.0,0.145904,237,1975-08-07
211,1.2228976,0.98549855,0.603086,0.84261936,0.14349893,0.06512769,0.0,0.9289967,0.0,0.7330008,237,1976-05-03
212,0.8851298,1.1413718,0.26680052,0.0,0.14066727,0.33907786,0.12845874,1.2498691,0.0,0.012012943,237,1977-05-28
213,0.4476261,0.74694526,0.26397225,0.0,0.0,0.0,0.0,0.6429848,0.0,0.28794459,237,1977-06-27
214,0.79827267,1.1319305,0.42859972,0.049436595,0.0,0.5223863,0.1925012,1.1987482,0.0,0.294552,237,1977-07-27
215,0.49133265,1.0350543,0.93337107,0.0,0.015262002,0.0,0.0,1.100455,0.0,0.0,237,1977-08-26
216,0.0,0.4724206,0.59633243,0.0,0.0,0.0,0.0,0.5956916,0.0,0.0,237,1978-05-23
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07123352,0.0,0.0,237,1978-07-22
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237,1978-08-21
219,1.5390493,1.4335485,0.0,0.17834088,0.7370989,0.86135364,0.6388151,1.7009734,0.0,0.0,326,1970-09-02
220,0.36091456,0.6309262,0.24024636,0.0,0.0,0.0,0.0,0.9188298,0.0,0.0,326,1972-06-23
221,0.30267793,0.20682964,0.0,0.0,0.0,0.0,0.0,0.3320841,0.0,0.0,326,1972-07-23
222,1.0168445,1.2191136,0.3911328,0.0,0.51298237,0.82568496,0.34184557,1.6922832,0.0,0.0,326,1972-09-21
