,0,1,2,3,4,5,6,7,8,9,driverId,date
20,-2.398027,-2.3548203,1.8977133,2.4218173,2.072583,-2.0583725,1.7584009,2.1385598,-1.852448,-1.8186723,83,1987-06-05
21,-2.4735558,-2.4684088,1.992222,2.4467125,2.2603104,-2.1643767,1.8354645,2.1794777,-1.917685,-1.8458958,83,1987-08-04
22,-2.4766135,-2.455207,1.9942172,2.4669607,2.2331905,-2.1449506,1.8131245,2.193674,-1.8986691,-1.8544049,83,1987-10-03
23,-2.8213384,-2.7478952,2.4024286,2.7279868,2.644505,-2.5681221,2.2669387,2.754785,-1.9836681,-2.415561,83,1991-09-12
24,-2.3626282,-2.2735882,1.8660787,2.4392729,1.9966824,-2.0511708,1.7923266,2.246506,-1.8098333,-1.9216344,83,1992-05-09
25,-1.4743629,-1.2746068,1.0573304,1.6980036,0.99260753,-1.3548096,1.216579,1.659939,-1.3804439,-1.2297252,83,1992-07-08
26,-1.2684863,-1.1383809,0.9858898,1.5279348,0.7768444,-1.2782506,1.0941087,1.5073822,-1.322903,-0.99562037,83,1992-09-06
27,-2.1701307,-2.1136453,1.7260289,2.3073945,1.843828,-1.989275,1.7632002,2.2215405,-1.7668779,-1.8606561,83,1993-05-04
28,-2.191006,-2.1652977,1.7884872,2.27178,1.9372356,-2.0695384,1.8276702,2.2247276,-1.7986541,-1.8500104,83,1993-09-01
29,-1.9609203,-1.9332647,1.5119901,2.1249914,1.5522428,-1.8159516,1.6096482,2.0016453,-1.7204907,-1.660131,83,1994-06-28
30,-2.2471066,-2.1773326,1.7639542,2.3971858,1.8395263,-1.9929969,1.7663673,2.260562,-1.7962437,-1.9296429,83,1996-08-16
31,-4.520844,-4.650545,3.7889576,4.0246077,4.71944,-3.8184526,3.3070946,3.7642903,-2.7864673,-3.7182214,91,1990-09-17
32,-3.160849,-3.1539526,2.6380696,2.982306,3.098935,-2.7220984,2.3193016,2.763945,-2.1466458,-2.4781983,91,1992-05-09
33,-3.1764882,-3.160856,2.6535017,2.9896622,3.1322231,-2.741005,2.3420076,2.782043,-2.1499755,-2.494794,91,1992-07-08
34,-2.4364192,-2.3264115,2.048935,2.3308523,2.2418349,-2.2936492,2.046595,2.3617861,-1.8172449,-2.007335,118,1978-07-22
35,-2.5037377,-2.4381523,2.1498392,2.3670793,2.3889792,-2.4042706,2.1341443,2.440299,-1.8702624,-2.0706842,118,1979-07-17
36,-2.763651,-2.6575685,2.3361864,2.649291,2.5592108,-2.5142534,2.2322924,2.6764612,-1.9328797,-2.3513012,118,1979-09-15
37,-1.8777301,-1.8619037,1.5078154,1.9990978,1.5780689,-1.8508668,1.6303732,1.973525,-1.6714536,-1.5840209,118,1982-08-30
38,-2.8182275,-2.7435994,2.3995497,2.7253802,2.6413894,-2.5652962,2.264564,2.7519643,-1.9818709,-2.4120226,118,1984-06-20
39,-2.8659432,-2.8094862,2.4437032,2.765359,2.6891773,-2.6086407,2.3009858,2.795227,-2.0094388,-2.4662957,118,1985-10-13
40,-2.7420845,-2.6373143,2.2832205,2.627481,2.536544,-2.4282236,2.1193871,2.5351305,-1.9126639,-2.2135468,118,1986-10-08
41,-2.8205142,-2.7507677,2.345593,2.7016394,2.6331708,-2.4700189,2.1321507,2.5572643,-1.9633299,-2.244361,118,1987-08-04
42,-2.42988,-2.3797364,2.095477,2.2731805,2.3361979,-2.3793306,2.1148267,2.3643992,-1.8513134,-1.9922107,118,1988-05-30
43,-1.7061665,-1.7371973,1.3832762,1.8028171,1.4024984,-1.752924,1.5046575,1.8205922,-1.6414554,-1.4089168,118,1990-07-19
44,-1.3687005,-1.1965419,0.98006797,1.6031377,0.7573056,-1.2694817,1.1143644,1.462177,-1.2930253,-1.0594083,118,1992-05-09
45,-1.0916494,-0.94025785,0.8533161,1.3362125,0.659876,-1.1815647,1.0495489,1.3965428,-1.2530652,-0.84441453,118,1992-09-06
46,-2.013859,-2.07247,1.8418914,1.965257,2.0218363,-2.1911416,1.8897724,2.1462548,-1.7652574,-1.6355426,118,1993-05-04
47,-2.7587154,-2.665893,2.3401532,2.6489086,2.570327,-2.520968,2.2342122,2.6798673,-1.9428084,-2.3465545,122,1984-06-20
48,-2.274987,-2.2653527,2.0192068,2.2140434,2.2048187,-2.2951138,1.9970056,2.340114,-1.8187262,-1.8816245,122,1985-10-13
49,-1.5850809,-1.8386786,1.6359594,1.6870582,1.772265,-2.0083048,1.588429,1.9488275,-1.7314062,-1.2242259,122,1987-08-04
50,-1.4296174,-1.6275125,1.4440069,1.6188881,1.4424264,-1.8325117,1.459666,1.9096513,-1.652451,-1.208282,122,1987-10-03
51,-1.4460332,-1.6142387,1.4822221,1.5536159,1.5280757,-1.8837473,1.5147982,1.9391913,-1.6422557,-1.2254907,122,1988-07-29
52,-1.5763206,-1.5773542,1.176145,1.7762811,1.1582615,-1.5351282,1.3313358,1.7171644,-1.5888717,-1.3275466,122,1989-07-24
53,-2.8551085,-2.805088,2.4184577,2.7549336,2.683047,-2.5665092,2.2422042,2.7210302,-2.0032537,-2.3923113,122,1992-07-08
54,-2.6502023,-2.619467,2.1968758,2.60472,2.5248895,-2.331329,1.9709461,2.4019701,-1.927362,-2.0348873,122,1992-09-06
55,-2.6122744,-2.4632413,2.197855,2.4996252,2.4077184,-2.3937535,2.1350622,2.5273118,-1.849754,-2.181842,155,1987-08-04
56,-2.6653223,-2.5172172,2.2432454,2.5683095,2.4573617,-2.4209585,2.154291,2.5868006,-1.8729804,-2.2390165,155,1988-05-30
57,-2.649755,-2.4889812,2.222362,2.5427504,2.428282,-2.4043467,2.145118,2.5611694,-1.8549892,-2.2216938,155,1988-07-29
58,-2.611032,-2.469313,2.2012675,2.5012138,2.4151433,-2.3982224,2.1367006,2.5307555,-1.8558232,-2.1808248,155,1989-07-24
59,-1.3452969,-1.239017,1.2986982,1.4542857,1.2461526,-1.6321222,1.3835089,1.8136137,-1.3379492,-1.1305997,220,1974-06-13
60,-1.6927899,-1.7217512,1.713527,1.7281342,1.7437241,-2.0127678,1.6518857,2.0919323,-1.5949572,-1.3837516,220,1974-08-12
61,-2.039865,-2.135184,2.0288072,2.0089393,2.0945182,-2.2797391,1.8886173,2.2886138,-1.8166704,-1.6346147,220,1977-05-28
62,-2.014025,-2.1238174,1.9985635,1.9810054,2.0910301,-2.254474,1.8583958,2.2270665,-1.8175613,-1.5720862,220,1977-07-27
63,-1.5199351,-1.5904298,1.4504031,1.6845841,1.3754987,-1.773711,1.4585534,1.8891692,-1.5911646,-1.2505594,220,1978-09-20
64,-3.673914,-3.6710994,3.0622191,3.3685737,3.712294,-3.1296847,2.7081983,3.144548,-2.3704557,-2.9488232,236,1977-07-27
65,-2.6499524,-2.5177991,2.2182512,2.5719233,2.4662566,-2.3681426,2.073337,2.5068696,-1.8761358,-2.1420822,238,1977-07-27
66,-2.6237988,-2.5025444,2.1740646,2.5591462,2.471743,-2.2870414,1.9553714,2.377206,-1.8714334,-1.9933302,238,1978-05-23
67,-2.7015855,-2.5825377,2.291616,2.6276512,2.524571,-2.4593396,2.17553,2.6462078,-1.9144807,-2.27935,312,1974-06-13
68,-2.6277227,-2.462193,2.2008433,2.5123186,2.4025476,-2.3900056,2.1358871,2.5335803,-1.841403,-2.197755,313,1971-08-28
69,-2.6477692,-2.5337725,2.2308326,2.5744944,2.4848523,-2.388347,2.0900488,2.5277214,-1.892312,-2.1530166,350,1969-07-09
70,-2.7056243,-2.4797723,2.2576349,2.6019998,2.4768848,-2.3952708,2.1551473,2.6434305,-1.825953,-2.291233,14,1997-06-12
71,-2.6357038,-2.2884476,2.141889,2.4846263,2.3677835,-2.2432737,2.0464852,2.504393,-1.6885691,-2.161853,14,1998-06-07
72,-2.760767,-2.4979727,2.2885332,2.631833,2.504633,-2.4094558,2.1852655,2.6899066,-1.8089762,-2.3580525,14,1998-08-06
73,-2.4736755,-2.0283184,1.9858459,2.2938216,2.1867948,-2.1133854,1.9869266,2.4155366,-1.5712686,-2.0593073,14,1999-06-02
74,-2.0710373,-2.045689,1.5851007,2.297566,1.6253223,-1.842272,1.6193988,2.1384768,-1.7550857,-1.801628,14,2001-05-22
75,-2.416145,-2.3293688,1.9626635,2.4818356,2.100333,-2.1702898,1.9215224,2.4061816,-1.8404851,-2.0600348,14,2001-09-19
76,-2.2555296,-2.2879686,2.1433985,2.235755,2.232514,-2.3417428,1.9659564,2.4431517,-1.8530774,-1.8508568,14,2002-05-17
77,-2.0161426,-1.953162,1.9331567,1.9971132,1.9460667,-2.1234655,1.7935383,2.2556295,-1.684639,-1.6204355,14,2002-07-16
78,-1.9884441,-1.917023,1.8415766,2.009777,1.8318086,-2.036841,1.7320731,2.200162,-1.6782899,-1.61039,14,2003-05-12
79,-1.2671132,-1.1483026,1.1263424,1.467391,0.98332083,-1.4173928,1.2042189,1.7018845,-1.3556752,-1.0602168,14,2003-07-11
80,-1.1249119,-1.0015475,0.93240404,1.3912432,0.7675168,-1.2472043,1.0776753,1.5175605,-1.3162516,-0.90575063,14,2003-09-09
81,-1.1414974,-1.0242286,0.9585693,1.4093207,0.7989745,-1.2736968,1.0991439,1.5578728,-1.3329135,-0.93703735,14,2004-07-05
82,-1.1622647,-1.0443852,0.97744966,1.4221623,0.81512463,-1.3003441,1.1338125,1.5873951,-1.3382475,-0.9769474,14,2004-09-03
83,-1.5636888,-1.7115723,1.5742364,1.5860125,1.7255577,-1.9790857,1.6474389,1.9757663,-1.7079467,-1.2826647,17,2000-05-27
84,-1.6101553,-1.8029206,1.66605,1.6908519,1.7372918,-2.0444937,1.6472337,2.0909312,-1.7281461,-1.3701522,17,2002-05-17
85,-1.8401458,-2.0226014,1.922099,1.8771999,1.9732016,-2.2392619,1.7936734,2.2892816,-1.785693,-1.561966,17,2002-07-16
86,-1.9421794,-2.07118,1.9395579,1.9514825,2.0151439,-2.2222683,1.8355038,2.2392776,-1.7965997,-1.5753148,17,2003-05-12
87,-1.8208606,-1.919982,1.8312513,1.7800088,1.9955993,-2.1739259,1.8304662,2.148387,-1.7491218,-1.4671305,17,2003-07-11
88,-1.0565889,-0.9122153,0.83152413,1.3216462,0.64948976,-1.1413164,0.985363,1.3619211,-1.2553394,-0.7765019,30,2001-09-19
89,-1.2272731,-1.1784794,0.9470264,1.4637029,0.77926666,-1.2742387,1.0731835,1.4175172,-1.3878986,-0.9176166,30,2002-05-17
90,-1.5231454,-1.493058,1.113264,1.7456893,1.0732992,-1.4648709,1.2822026,1.6431763,-1.5195001,-1.2577432,30,2003-05-12
91,-1.244593,-1.189726,0.9295701,1.4756655,0.78797346,-1.2550397,1.0567442,1.3874954,-1.3927056,-0.90941894,30,2003-09-09
92,-1.4480683,-1.4623342,1.115174,1.674427,1.0537817,-1.4583666,1.2298812,1.6295333,-1.5504175,-1.1727852,30,2004-09-03
93,-2.7015855,-2.5825377,2.291616,2.6276512,2.524571,-2.4593396,2.17553,2.6462078,-1.9144807,-2.27935,44,2004-09-03
94,-2.7015855,-2.5825377,2.291616,2.6276512,2.524571,-2.4593396,2.17553,2.6462078,-1.9144807,-2.27935,65,2002-05-17
95,-2.6878228,-2.5682862,2.2720332,2.6155138,2.5129113,-2.4323103,2.1422992,2.604767,-1.9065628,-2.2359543,65,2002-07-16
96,-2.6435828,-2.4703784,2.2095623,2.5293875,2.4080803,-2.392604,2.1393714,2.5461226,-1.8411779,-2.2145,75,1997-06-12
97,-2.5749185,-2.423293,2.1295838,2.4901009,2.3964553,-2.2556171,1.939535,2.3442333,-1.830112,-1.9660568,75,1997-10-10
98,-2.7847106,-2.6961849,2.3148074,2.6841273,2.6163023,-2.4323287,2.0957823,2.5277638,-1.9493853,-2.1912124,104,1981-07-06
99,-2.7732496,-2.6913197,2.3176446,2.6798627,2.6045134,-2.4446356,2.1135573,2.556799,-1.9495854,-2.2147312,104,1981-09-04
100,-1.7008134,-1.7350602,1.4111016,1.9223595,1.4113774,-1.7463355,1.4821017,1.9486575,-1.6386048,-1.4705637,104,1987-06-05
101,-1.8982692,-2.0542521,1.9097921,1.9575617,1.9360591,-2.0835953,1.5801852,2.0205233,-1.768416,-1.3035882,104,1987-08-04
102,-1.1220007,-0.98304373,0.9033537,1.3708149,0.72105175,-1.2310587,1.0876268,1.4735674,-1.2859677,-0.90155435,104,1988-07-29
103,-2.737899,-2.620649,2.3145704,2.639443,2.539029,-2.4870567,2.206293,2.661313,-1.920532,-2.3210762,104,1992-05-09
104,-2.6934347,-2.5929422,2.2884824,2.5946136,2.520926,-2.4752772,2.1927054,2.626777,-1.9184266,-2.273561,104,1992-07-08
105,-2.7728994,-2.6698568,2.335812,2.681374,2.600824,-2.483488,2.177444,2.6384077,-1.9479771,-2.2903242,104,1992-09-06
106,-1.9252658,-2.0836194,1.9619396,1.9680316,1.994424,-2.2377634,1.8064014,2.2866778,-1.8039192,-1.5911707,162,1981-07-06
107,-1.4255714,-1.6591084,1.4269295,1.6869292,1.3891609,-1.8063374,1.4257295,1.9090401,-1.6791159,-1.2133747,162,1981-09-04
108,-2.049092,-2.1813722,2.0374043,2.082169,2.0558143,-2.1719537,1.668189,2.1311917,-1.8126194,-1.4364569,162,1982-05-02
109,-1.4068949,-1.6451727,1.3060861,1.7747216,1.1342614,-1.624207,1.2639025,1.8056598,-1.6779346,-1.1797303,162,1982-08-30
110,-2.4141753,-2.4155123,2.125161,2.4080663,2.3311403,-2.3108695,1.956873,2.4186196,-1.8743092,-1.9432787,162,1986-10-08
111,-2.7284162,-2.6521413,2.3099003,2.6384635,2.5703094,-2.4717038,2.1618736,2.6065469,-1.9438791,-2.2511313,162,1987-06-05
112,-2.9988673,-2.9490712,2.4914987,2.8570225,2.8944948,-2.5814183,2.2038612,2.6413956,-2.060769,-2.3305652,162,1988-05-30
113,-2.9014478,-2.836207,2.4326513,2.7899888,2.743308,-2.554635,2.214747,2.6797128,-2.0180953,-2.3569686,162,1988-07-29
114,-2.9272802,-2.864516,2.4283438,2.8022776,2.8050437,-2.5206234,2.1514263,2.5873077,-2.0250173,-2.2651033,162,1989-07-24
115,-2.1929345,-2.4417071,2.2468023,2.2138538,2.2452922,-2.36956,1.7804353,2.3378754,-1.9281604,-1.6223581,172,1979-09-15
116,-1.8885778,-2.0746512,1.9157817,2.0586123,1.7500985,-2.1322203,1.6436892,2.3100865,-1.7933211,-1.6180582,172,1981-07-06
117,-2.0752432,-2.2355833,2.1129282,2.169375,1.9890013,-2.2978501,1.7986118,2.4402752,-1.8392694,-1.7509109,172,1981-09-04
118,-2.0746648,-2.1297069,2.0007243,2.0529623,2.0631938,-2.1539712,1.7107203,2.1420753,-1.7765098,-1.4959934,177,1977-07-27
119,-1.9752817,-2.0139391,1.9141794,1.9424988,1.9607286,-2.1024668,1.687159,2.0573392,-1.7267178,-1.4130174,177,1978-05-23
120,-1.9963069,-2.0622625,1.9089409,1.945344,2.0810208,-2.1082401,1.675204,2.0087311,-1.7747998,-1.3606371,177,1978-07-22
121,-1.9998167,-2.1303284,2.0240722,2.0216413,2.037866,-2.1502051,1.6153312,2.1041555,-1.7943058,-1.370947,177,1978-09-20
122,-1.1322514,-1.1666446,0.92881167,1.34157,0.8129175,-1.3165548,1.1196389,1.4235775,-1.4573764,-0.8741735,177,1979-09-15
123,-1.1556857,-1.2132925,0.95232373,1.3773267,0.82552755,-1.3444113,1.1418494,1.4390166,-1.4694455,-0.9013337,177,1981-05-07
124,-1.1755855,-1.2275345,0.98249197,1.4027091,0.8562864,-1.3703002,1.1657457,1.4918101,-1.4761282,-0.941929,177,1981-07-06
125,-2.7394638,-2.6281836,2.2745872,2.633111,2.6085086,-2.3827295,2.0352147,2.4612064,-1.9242109,-2.0982568,177,1986-10-08
126,-2.159103,-2.1013727,1.836307,2.0537195,2.0641644,-2.1835418,1.9502236,2.1465063,-1.7327552,-1.7580403,198,1973-06-18
127,-2.25541,-2.1799977,1.9094611,2.1196494,2.1597562,-2.1977713,1.9366974,2.13025,-1.7583983,-1.7433476,198,1973-08-17
128,-2.1910272,-2.14614,1.8679824,2.0881898,2.1176775,-2.1918156,1.9379636,2.1435885,-1.7572376,-1.7429305,198,1974-06-13
129,-1.3001015,-1.3084306,1.0243535,1.5299698,0.7646687,-1.3547771,1.1225115,1.4344168,-1.4187107,-0.98417866,198,1975-08-07
130,-1.1051443,-0.95834374,0.86847275,1.3510802,0.67263997,-1.194974,1.0578038,1.4126267,-1.261517,-0.86032844,198,1977-05-28
131,-1.3183358,-1.2333541,1.0173328,1.5810862,0.6888817,-1.2949612,1.0724986,1.4318202,-1.3168062,-0.98667157,198,1978-05-23
132,-1.1090921,-0.9630984,0.8791282,1.3540212,0.6901046,-1.2086248,1.0730836,1.4363642,-1.2686806,-0.8774084,198,1978-09-20
133,-1.2981266,-1.2147087,0.9882098,1.5541961,0.66853356,-1.272953,1.0576658,1.3916731,-1.3110446,-0.95503616,198,1981-05-07
134,-1.1274084,-0.9928019,0.88922644,1.3824004,0.68098086,-1.2036088,1.046189,1.4164627,-1.2745355,-0.865271,198,1981-07-06
135,-1.0999596,-0.95752686,0.87439126,1.3525002,0.68805087,-1.1966925,1.0512946,1.4260858,-1.2709539,-0.856126,198,1981-09-04
136,-3.0546992,-2.9865732,2.535036,2.8953452,2.9664228,-2.6257367,2.2550204,2.685904,-2.0781088,-2.383426,257,1977-07-27
137,-3.333949,-3.3384423,2.8593059,3.152915,3.1754527,-3.013616,2.6796377,3.2388563,-2.2503185,-2.9969292,264,1974-06-13
138,-2.7111752,-2.224507,2.1227527,2.4675584,2.360331,-2.2079005,2.1014621,2.64296,-1.6162474,-2.3670423,287,1975-08-07
139,-1.9693439,-1.8242812,1.5513393,1.9519322,1.5860434,-1.8605788,1.6866459,1.9165072,-1.6014483,-1.5905089,288,1966-09-23
140,-1.2345244,-1.1219158,0.9597224,1.4860102,0.68705004,-1.2622972,1.0811523,1.4344572,-1.2940166,-0.948606,288,1968-07-14
141,-1.3771794,-1.2273054,0.99913967,1.6111107,0.7326761,-1.2900031,1.1232829,1.4550762,-1.2958692,-1.0649346,288,1969-07-09
142,-2.5934517,-2.4390967,2.1746578,2.4567032,2.3746877,-2.3844218,2.1347313,2.4908211,-1.8320186,-2.1624975,288,1972-06-23
143,-2.7640264,-2.6502523,2.3295603,2.6373105,2.5452244,-2.5112002,2.2346396,2.6650789,-1.9233257,-2.3520143,288,1974-06-13
144,-2.7457142,-2.6234262,2.3121576,2.623248,2.5262227,-2.493041,2.2192798,2.6489015,-1.9119527,-2.3309793,288,1974-08-12
145,-1.7802067,-1.5790403,1.726948,1.7321935,1.7209867,-1.9318566,1.6539086,2.1182702,-1.4616985,-1.4346744,360,1968-07-14
146,-1.9014547,-1.8447318,1.8902097,1.843289,1.9336157,-2.1288452,1.7893926,2.2286038,-1.6316891,-1.5448914,360,1968-09-12
147,-1.4407039,-1.5692527,1.4349077,1.6134404,1.4266584,-1.8090361,1.4683243,1.8841393,-1.582653,-1.1975521,360,1969-07-09
148,-2.5074482,-2.4205039,1.9903489,2.5417733,2.1888738,-2.1018033,1.7867491,2.2472885,-1.8660402,-1.9122654,10,2002-05-17
149,-1.6524162,-1.7266421,1.2831724,1.9238095,1.2729645,-1.6179118,1.3573976,1.8286617,-1.6627359,-1.402964,10,2004-09-03
150,-1.107776,-0.9796313,0.9079261,1.3743687,0.7392932,-1.2210339,1.0540609,1.479768,-1.3018955,-0.87329066,29,1992-05-09
151,-1.106512,-0.9774207,0.9051202,1.3724183,0.7355368,-1.2186332,1.0528799,1.4754703,-1.2997177,-0.87094903,29,1992-09-06
152,-1.2149833,-1.1023376,0.9812564,1.4873538,0.78246415,-1.2737842,1.0762976,1.5207995,-1.3342274,-0.95541984,29,1993-05-04
153,-1.1055254,-0.9775291,0.9060185,1.3730748,0.73777485,-1.2182112,1.050226,1.4767776,-1.3014724,-0.86895806,29,1993-09-01
154,-1.0403688,-0.904952,0.83105886,1.3216919,0.6607831,-1.127216,0.9502741,1.3604194,-1.2671487,-0.74457395,29,1994-06-28
155,-1.2087419,-1.0735624,0.93845886,1.4863474,0.7581508,-1.2163625,1.0201072,1.4577941,-1.3135663,-0.9057636,29,1995-06-23
156,-1.0893734,-0.965977,0.8982811,1.3679882,0.7368437,-1.2007511,1.0193647,1.4643024,-1.3050952,-0.8375493,29,1995-08-22
157,-1.1398473,-1.0183684,0.94989717,1.4032404,0.7856851,-1.2682085,1.1004124,1.5447013,-1.324467,-0.93424594,29,1996-06-17
158,-1.075838,-0.9432916,0.86989564,1.348274,0.699399,-1.1758256,1.0057893,1.4207892,-1.283631,-0.8123891,29,1998-08-06
159,-1.0763566,-0.9376143,0.8599583,1.3412511,0.6823774,-1.1715987,1.0124938,1.405815,-1.2721205,-0.81393695,29,2000-05-27
160,-1.0942819,-0.95980245,0.88432145,1.3580265,0.70982116,-1.1983907,1.0378934,1.4434731,-1.285748,-0.8479583,29,2001-05-22
161,-1.0920334,-0.94858897,0.867068,1.3459058,0.6826115,-1.1883569,1.0426714,1.4173193,-1.2681568,-0.8444426,29,2003-05-12
162,-1.0930271,-0.96601486,0.8956942,1.366079,0.72979367,-1.2026622,1.0287789,1.4605777,-1.2994239,-0.8448841,29,2003-09-09
163,-1.0119231,-0.864662,0.78384215,1.2890357,0.60291135,-1.0806788,0.9147668,1.2877467,-1.2359533,-0.6910386,29,2004-07-05
164,-1.0405147,-0.8935766,0.8117958,1.3080982,0.6284271,-1.118287,0.961398,1.3313501,-1.2454892,-0.7458816,34,1996-08-16
165,-1.0892205,-0.95654655,0.88251,1.3568652,0.7105558,-1.1932076,1.0278788,1.4404894,-1.287569,-0.8380837,34,1997-06-12
166,-1.0503032,-0.912747,0.8369795,1.32564,0.66330063,-1.138501,0.9686039,1.3698459,-1.2662201,-0.76383066,34,1997-08-11
167,-1.0515054,-0.91183376,0.83456933,1.3239119,0.6583711,-1.1383971,0.97257596,1.3662672,-1.2626101,-0.76632655,34,1997-10-10
168,-1.4592667,-1.4116226,1.4902575,1.5307573,1.5069876,-1.8035169,1.4882383,2.0147974,-1.4080994,-1.2642107,34,1999-06-02
169,-2.0125182,-1.8822942,1.6690905,2.02591,1.902926,-1.9864802,1.7886304,2.1319742,-1.6215656,-1.6875167,34,2000-05-27
170,-1.7912211,-1.7239423,1.4797046,1.8677957,1.5942825,-1.8191986,1.6072013,1.9495771,-1.5947926,-1.4912539,34,2001-05-22
171,-2.2105231,-2.137463,1.8705324,2.2009244,2.1244364,-2.1681075,1.9287183,2.2821097,-1.7468455,-1.8540831,34,2001-07-21
172,-1.7717639,-1.6830752,1.492543,1.8290446,1.5812294,-1.8144162,1.595043,1.9379597,-1.5535353,-1.4553975,34,2001-09-19
173,-2.4718451,-2.421792,2.1318135,2.3817835,2.3865356,-2.3825066,2.1031315,2.4491248,-1.8775567,-2.0480895,34,2002-05-17
174,-1.9716773,-1.9040842,1.6555376,1.9609423,1.8466426,-1.9930527,1.7735473,2.053557,-1.659827,-1.6183653,34,2002-07-16
175,-1.8683014,-1.727515,1.699613,1.8259939,1.8278307,-1.9771903,1.7400005,2.0772316,-1.554074,-1.5013677,34,2003-07-11
176,-2.184458,-2.0703871,1.9158926,2.0728464,2.1310003,-2.189923,1.9484732,2.2341137,-1.7119722,-1.7649511,34,2003-09-09
177,-2.755026,-2.6296132,2.3370883,2.6713867,2.582093,-2.5032926,2.221201,2.6990576,-1.938633,-2.3397498,47,1999-06-02
178,-2.7015855,-2.5825377,2.291616,2.6276512,2.524571,-2.4593396,2.17553,2.6462078,-1.9144807,-2.27935,49,1997-06-12
179,-2.6974833,-2.5802436,2.2829638,2.623784,2.5219688,-2.4453104,2.1562815,2.6219478,-1.9121344,-2.2550094,49,1997-08-11
180,-2.686085,-2.5744474,2.2580895,2.612966,2.5149975,-2.4045618,2.1000338,2.5510175,-1.9056194,-2.1840022,49,1997-10-10
181,-2.7251682,-2.6151009,2.313438,2.64741,2.5481892,-2.4807618,2.1935308,2.6675897,-1.9281056,-2.3061738,49,1998-08-06
182,-2.696559,-2.577584,2.2841012,2.623186,2.5204248,-2.4486988,2.16219,2.6295395,-1.9115906,-2.2620323,49,2000-05-27
183,-2.7015855,-2.5825377,2.291616,2.6276512,2.524571,-2.4593396,2.17553,2.6462078,-1.9144807,-2.27935,49,2001-05-22
184,-2.7015855,-2.5825377,2.291616,2.6276512,2.524571,-2.4593396,2.17553,2.6462078,-1.9144807,-2.27935,49,2001-07-21
185,-2.7015855,-2.5825377,2.291616,2.6276512,2.524571,-2.4593396,2.17553,2.6462078,-1.9144807,-2.27935,49,2001-09-19
186,-2.7143245,-2.600128,2.3034036,2.6383243,2.537329,-2.4709115,2.1852536,2.6577578,-1.9218404,-2.29384,49,2003-07-11
